tai version : 2.7.12
PyTorch version: 1.12.1
Number of GPUs : 1
Device         : cuda

Dataset sizes: "train, val"--> [346, 88] 


- - - - -
Training for 1000 epochs:
- - - - -

epoch     train_loss  valid_loss  error_rate  time    
0         1.297663    1.134268    0.500000    00:16                                    
epoch     train_loss  valid_loss  error_rate  time    
563       0.014750    2.673536    0.454545    00:05                                         
564       0.013783    2.557847    0.477273    00:05                                         
565       0.013706    2.359031    0.465909    00:05                                         
566       0.012737    2.212305    0.443182    00:05                                         
567       0.013223    2.326425    0.431818    00:05                                         
568       0.014142    2.314313    0.420455    00:05                                         
569       0.013674    2.600840    0.409091    00:05                                         
570       0.013520    2.420766    0.420455    00:05                                         
571       0.013551    2.508959    0.454545    00:05                                         
572       0.015460    2.555372    0.465909    00:05                                         
573       0.015741    2.377982    0.431818    00:05                                         
574       0.014362    2.344610    0.431818    00:05                                         
575       0.014733    2.342709    0.420455    00:05                                         
576       0.013957    2.383107    0.409091    00:05                                         
577       0.013681    2.583197    0.397727    00:05                                         
578       0.013518    2.700037    0.397727    00:05                                         
579       0.013656    2.935550    0.454545    00:05                                         
580       0.012539    2.992178    0.454545    00:05                                         
581       0.013359    3.006705    0.443182    00:05                                         
582       0.012874    3.036222    0.465909    00:05                                         
583       0.012881    3.044460    0.465909    00:05                                         
584       0.014193    2.846770    0.454545    00:05                                         
585       0.013706    2.705014    0.420455    00:05                                         
586       0.012559    2.716296    0.443182    00:05                                         
587       0.015495    3.122161    0.500000    00:05                                         
588       0.015814    3.342716    0.500000    00:05                                         
589       0.014407    3.271984    0.500000    00:05                                         
590       0.017870    2.963682    0.477273    00:05                                         
591       0.017542    2.919910    0.488636    00:05                                         
592       0.016926    2.727388    0.488636    00:05                                         
593       0.015674    2.632856    0.443182    00:05                                         
594       0.014676    2.612475    0.431818    00:05                                         
595       0.013847    2.588939    0.420455    00:05                                         
596       0.012795    2.588330    0.431818    00:05                                         
597       0.013231    2.686046    0.431818    00:05                                         
598       0.012358    2.773089    0.431818    00:05                                         
599       0.012379    2.790936    0.431818    00:05                                         
600       0.012262    2.838987    0.431818    00:05                                         
601       0.011455    2.942119    0.420455    00:05                                         
602       0.010566    2.948537    0.431818    00:05                                         
603       0.010540    2.745549    0.409091    00:05                                         
604       0.009858    2.612502    0.397727    00:05                                         
605       0.011238    2.514905    0.409091    00:05                                         
606       0.010355    2.456510    0.443182    00:05                                         
607       0.010870    2.410961    0.431818    00:05                                         
608       0.012268    2.614299    0.443182    00:05                                         
609       0.011421    2.748409    0.443182    00:05                                         
610       0.011251    2.863729    0.454545    00:05                                         
611       0.010531    2.923781    0.488636    00:05                                         
612       0.012152    2.738384    0.420455    00:05                                         
613       0.012197    2.695921    0.420455    00:05                                         
614       0.011758    2.734883    0.443182    00:05                                         
615       0.012579    2.736192    0.443182    00:05                                         
616       0.011800    2.709038    0.443182    00:05                                         
617       0.011066    2.619019    0.420455    00:05                                         
618       0.011443    2.559990    0.420455    00:05                                         
619       0.010898    2.533299    0.431818    00:05                                         
620       0.010269    2.406114    0.386364    00:05                                         
621       0.010320    2.200291    0.340909    00:05                                         
622       0.011456    2.171838    0.318182    00:05                                         
623       0.010489    2.317587    0.363636    00:05                                         
624       0.010585    2.551650    0.420455    00:05                                         
625       0.009753    2.661324    0.431818    00:05                                         
626       0.010075    2.619523    0.431818    00:05                                         
627       0.010034    2.684010    0.431818    00:05                                         
628       0.010272    2.889180    0.431818    00:05                                         
629       0.009481    3.008230    0.443182    00:05                                         
630       0.008632    3.005094    0.477273    00:05                                         
631       0.008856    3.085947    0.454545    00:05                                         
632       0.008110    3.145168    0.431818    00:05                                         
633       0.007915    3.183331    0.443182    00:05                                         
634       0.008294    3.290524    0.420455    00:05                                         
635       0.009182    3.105949    0.420455    00:05                                         
636       0.008494    2.993589    0.443182    00:05                                         
637       0.008373    2.847859    0.386364    00:05                                         
638       0.011249    2.650818    0.420455    00:05                                         
639       0.010429    2.644045    0.386364    00:05                                         
640       0.012108    2.792104    0.397727    00:05                                         
641       0.012804    2.833114    0.409091    00:05                                         
642       0.012438    2.746980    0.409091    00:05                                         
643       0.011417    2.671350    0.431818    00:05                                         
644       0.011352    2.700555    0.443182    00:05                                         
645       0.015826    2.537698    0.386364    00:05                                         
646       0.014435    2.435847    0.409091    00:05                                         
647       0.014089    2.368390    0.431818    00:05                                         
648       0.015046    2.340964    0.409091    00:05                                         
649       0.014699    2.368349    0.420455    00:05                                         
650       0.013908    2.347199    0.443182    00:05                                         
651       0.012834    2.344950    0.409091    00:05                                         
652       0.011663    2.359357    0.397727    00:05                                         
653       0.010667    2.383690    0.420455    00:05                                         
654       0.009770    2.403874    0.431818    00:05                                         
655       0.010460    2.346597    0.409091    00:05                                         
656       0.009599    2.284933    0.409091    00:05                                         
657       0.008831    2.291630    0.386364    00:05                                         
658       0.008194    2.302726    0.386364    00:05                                         
659       0.008423    2.254624    0.409091    00:05                                         
660       0.007794    2.271799    0.397727    00:05                                         
661       0.007080    2.302000    0.386364    00:05                                         
662       0.008731    2.297266    0.397727    00:05                                         
663       0.008242    2.258898    0.397727    00:05                                         
664       0.008192    2.297659    0.409091    00:05                                         
665       0.007630    2.359450    0.409091    00:05                                         
666       0.007211    2.422308    0.420455    00:05                                         
667       0.006588    2.484576    0.409091    00:05                                         
668       0.006149    2.541480    0.409091    00:05                                         
669       0.006101    2.495732    0.454545    00:05                                         
670       0.007110    2.432083    0.443182    00:05                                         
671       0.006478    2.383545    0.420455    00:05                                         
672       0.006834    2.417376    0.420455    00:05                                         
673       0.006544    2.593975    0.443182    00:05                                         
674       0.006360    2.623462    0.420455    00:05                                         
675       0.005808    2.651479    0.431818    00:05                                         
676       0.005429    2.724869    0.443182    00:05                                         
677       0.004967    2.679437    0.431818    00:05                                         
678       0.004543    2.619083    0.443182    00:05                                         
679       0.004395    2.612490    0.420455    00:05                                         
680       0.004177    2.495504    0.409091    00:05                                         
681       0.003903    2.481830    0.397727    00:05                                         
682       0.003554    2.523435    0.431818    00:05                                         
683       0.003251    2.600840    0.409091    00:05                                         
684       0.003020    2.644017    0.397727    00:05                                         
685       0.003429    2.688830    0.420455    00:05                                         
686       0.003197    2.721662    0.409091    00:05                                         
687       0.002905    2.754323    0.420455    00:05                                         
688       0.002656    2.741250    0.420455    00:05                                         
689       0.003094    2.787763    0.420455    00:05                                         
690       0.002895    2.791770    0.454545    00:05                                         
691       0.002699    2.791708    0.488636    00:05                                         
692       0.002476    2.826057    0.477273    00:05                                         
693       0.002560    2.823522    0.488636    00:05                                         
694       0.002451    2.754422    0.454545    00:05                                         
695       0.002226    2.725701    0.443182    00:05                                         
696       0.002160    2.709711    0.431818    00:05                                         
697       0.002328    2.749723    0.443182    00:05                                         
698       0.002327    2.829276    0.443182    00:05                                         
699       0.002126    2.868993    0.431818    00:05                                         
700       0.001964    2.843617    0.431818    00:05                                         
701       0.001926    2.792210    0.431818    00:05                                         
702       0.001791    2.792047    0.454545    00:05                                         
703       0.001724    2.826795    0.443182    00:05                                         
704       0.001610    2.871167    0.431818    00:05                                         
705       0.001492    2.902486    0.420455    00:05                                         
706       0.002543    2.946542    0.443182    00:05                                         
707       0.002389    2.860166    0.454545    00:05                                         
708       0.002169    2.793372    0.431818    00:05                                         
709       0.001987    2.824534    0.431818    00:05                                         
710       0.001903    2.831803    0.420455    00:05                                         
711       0.001831    2.865226    0.409091    00:05                                         
712       0.001669    2.880908    0.420455    00:05                                         
713       0.001987    2.892134    0.443182    00:05                                         
714       0.001947    2.989125    0.443182    00:05                                         
715       0.001764    3.070395    0.420455    00:05                                         
716       0.001667    3.131929    0.443182    00:05                                         
717       0.001584    3.165318    0.454545    00:05                                         
718       0.001464    3.192213    0.454545    00:05                                         
719       0.002767    3.142197    0.443182    00:05                                         
720       0.004053    3.076511    0.443182    00:05                                         
721       0.003986    3.082956    0.409091    00:05                                         
722       0.003664    3.132903    0.397727    00:05                                         
723       0.005105    2.991020    0.397727    00:05                                         
724       0.005152    2.966746    0.386364    00:05                                         
725       0.004738    2.887472    0.409091    00:05                                         
726       0.005016    2.659320    0.397727    00:05                                         
727       0.004591    2.505622    0.386364    00:05                                         
728       0.005022    2.432045    0.397727    00:05                                         
729       0.004688    2.436581    0.386364    00:05                                         
730       0.005259    2.469423    0.386364    00:05                                         
731       0.004850    2.483919    0.363636    00:05                                         
732       0.008416    2.491823    0.409091    00:05                                         
733       0.007714    2.668078    0.397727    00:05                                         
734       0.007002    2.816246    0.386364    00:05                                         
735       0.006361    2.898484    0.397727    00:05                                         
736       0.005928    2.951530    0.397727    00:05                                         
737       0.005667    3.029270    0.409091    00:05                                         
738       0.005216    3.064992    0.397727    00:05                                         
739       0.004776    3.032596    0.397727    00:05                                         
740       0.006291    3.037015    0.420455    00:05                                         
741       0.005722    3.001450    0.420455    00:05                                         
742       0.005609    2.939430    0.443182    00:05                                         
743       0.005104    2.945447    0.454545    00:05                                         
744       0.004821    2.973455    0.454545    00:05                                         
745       0.004381    2.968948    0.454545    00:05                                         
746       0.004000    2.988075    0.454545    00:05                                         
747       0.004726    2.936430    0.431818    00:05                                         
748       0.004370    2.941964    0.454545    00:05                                         
749       0.004013    2.903711    0.443182    00:05                                         
750       0.003657    2.876137    0.443182    00:05                                         
751       0.004319    2.902582    0.443182    00:05                                         
752       0.003916    2.909995    0.420455    00:05                                         
753       0.003597    2.846603    0.420455    00:05                                         
754       0.003492    2.901793    0.420455    00:05                                         
755       0.005164    2.907950    0.431818    00:05                                         
756       0.004840    2.866376    0.409091    00:05                                         
757       0.004383    2.869522    0.431818    00:05                                         
758       0.004026    2.840600    0.443182    00:05                                         
759       0.003699    2.839933    0.431818    00:05                                         
760       0.003753    2.842037    0.454545    00:05                                         
761       0.003449    2.796673    0.443182    00:05                                         
762       0.003225    2.835522    0.443182    00:05                                         
763       0.002935    2.825090    0.465909    00:05                                         
764       0.002665    2.863436    0.465909    00:05                                         
765       0.002418    2.848426    0.454545    00:05                                         
766       0.002653    2.876033    0.465909    00:05                                         
767       0.002452    2.892776    0.443182    00:05                                         
768       0.003031    2.937567    0.465909    00:05                                         
769       0.002820    2.966798    0.454545    00:05                                         
770       0.002580    2.973739    0.465909    00:05                                         
771       0.002359    3.008099    0.443182    00:05                                         
772       0.002151    2.992605    0.465909    00:05                                         
773       0.001958    3.021291    0.454545    00:05                                         
774       0.001789    3.061143    0.454545    00:05                                         
775       0.001636    3.082464    0.443182    00:05                                         
776       0.001496    3.067849    0.443182    00:05                                         
777       0.001362    3.043724    0.431818    00:05                                         
778       0.001246    3.049888    0.443182    00:05                                         
779       0.001202    3.065886    0.431818    00:05                                         
780       0.001106    3.037102    0.420455    00:05                                         
781       0.001096    3.076928    0.420455    00:05                                         
782       0.000996    3.084353    0.409091    00:05                                         
783       0.000943    3.122567    0.420455    00:05                                         
784       0.000860    3.154740    0.431818    00:05                                         
785       0.000784    3.116782    0.420455    00:05                                         
786       0.000736    3.134086    0.420455    00:05                                         
787       0.000873    3.114674    0.409091    00:05                                         
788       0.000792    3.161842    0.431818    00:05                                         
789       0.000743    3.145090    0.431818    00:05                                         
790       0.000678    3.120743    0.420455    00:05                                         
791       0.000618    3.110222    0.443182    00:05                                         
792       0.000657    3.053823    0.443182    00:05                                         
793       0.000611    3.008880    0.454545    00:05                                         
794       0.000598    3.001849    0.431818    00:05                                         
795       0.000545    3.000994    0.431818    00:05                                         
796       0.001284    3.021986    0.431818    00:05                                         
797       0.001165    2.992982    0.409091    00:05                                         
798       0.001058    2.975111    0.397727    00:05                                         
799       0.000959    2.937043    0.386364    00:05                                         
800       0.000874    2.919624    0.409091    00:05                                         
801       0.000810    2.904072    0.397727    00:05                                         
802       0.000743    2.929056    0.397727    00:05                                         
803       0.000680    2.938926    0.409091    00:05                                         
804       0.000681    2.943765    0.409091    00:05                                         
805       0.000632    3.002228    0.397727    00:05                                         
806       0.000665    2.977407    0.409091    00:05                                         
807       0.000606    2.918305    0.397727    00:05                                         
808       0.000553    2.834879    0.386364    00:05                                         
809       0.000510    2.858429    0.386364    00:06                                         
810       0.000693    2.852911    0.386364    00:05                                         
811       0.000662    2.853026    0.397727    00:05                                         
812       0.000844    2.819916    0.386364    00:05                                         
813       0.000796    2.776870    0.386364    00:05                                         
814       0.000724    2.732939    0.397727    00:05                                         
815       0.000664    2.701329    0.397727    00:05                                         
816       0.001222    2.794177    0.420455    00:05                                         
817       0.001149    2.903598    0.454545    00:05                                         
818       0.001122    2.991883    0.465909    00:05                                         
819       0.001069    3.112239    0.477273    00:05                                         
820       0.000981    3.200192    0.477273    00:05                                         
821       0.000897    3.228799    0.477273    00:05                                         
822       0.000851    3.222783    0.477273    00:05                                         
823       0.000785    3.205929    0.477273    00:05                                         
824       0.000714    3.231118    0.477273    00:05                                         
825       0.000661    3.266769    0.477273    00:05                                         
826       0.000607    3.281369    0.488636    00:05                                         
827       0.000559    3.318249    0.488636    00:05                                         
828       0.000630    3.305857    0.477273    00:05                                         
829       0.000655    3.304851    0.488636    00:05                                         
830       0.000642    3.227391    0.488636    00:05                                         
831       0.002256    3.241900    0.477273    00:05                                         
832       0.002044    3.292593    0.454545    00:05                                         
833       0.002034    3.263412    0.454545    00:05                                         
834       0.001936    3.242546    0.454545    00:05                                         
835       0.001752    3.174522    0.454545    00:05                                         
836       0.001587    3.142992    0.454545    00:05                                         
837       0.001437    3.086205    0.443182    00:05                                         
838       0.001373    3.090503    0.443182    00:05                                         
839       0.001261    3.084841    0.431818    00:05                                         
840       0.001294    3.024527    0.454545    00:05                                         
841       0.001172    2.966503    0.454545    00:05                                         
842       0.001096    2.999685    0.454545    00:05                                         
843       0.000999    3.011343    0.454545    00:05                                         
844       0.001053    3.024695    0.454545    00:05                                         
845       0.000988    2.991598    0.431818    00:05                                         
846       0.000895    2.981123    0.431818    00:05                                         
847       0.000822    2.967771    0.431818    00:05                                         
848       0.000863    2.941237    0.443182    00:05                                         
849       0.000788    2.950436    0.431818    00:05                                         
850       0.000777    2.894507    0.443182    00:05                                         
851       0.000712    2.917565    0.431818    00:05                                         
852       0.000661    2.942103    0.431818    00:05                                         
853       0.000600    2.948064    0.431818    00:05                                         
854       0.000577    2.959884    0.443182    00:05                                         
855       0.000531    2.999734    0.431818    00:05                                         
856       0.000533    3.020375    0.431818    00:05                                         
857       0.000487    3.004535    0.420455    00:05                                         
858       0.000442    3.002203    0.431818    00:05                                         
859       0.000430    2.999854    0.431818    00:05                                         
860       0.000393    3.024537    0.420455    00:05                                         
861       0.000361    3.024822    0.420455    00:05                                         
862       0.000336    3.067201    0.420455    00:05                                         
863       0.001623    3.095845    0.420455    00:05                                         
864       0.002306    2.980754    0.420455    00:05                                         
865       0.002100    2.944274    0.409091    00:05                                         
866       0.001906    2.947180    0.386364    00:05                                         
867       0.001729    2.914015    0.375000    00:05                                         
868       0.001593    2.920452    0.386364    00:05                                         
869       0.001449    2.963161    0.409091    00:05                                         
870       0.001319    2.936075    0.386364    00:05                                         
871       0.001208    2.951569    0.409091    00:05                                         
872       0.001189    2.973586    0.409091    00:05                                         
873       0.001077    2.937944    0.409091    00:05                                         
874       0.001008    2.946873    0.420455    00:05                                         
875       0.000951    2.924032    0.409091    00:05                                         
876       0.001826    2.940628    0.409091    00:05                                         
877       0.001653    2.948475    0.420455    00:05                                         
878       0.001511    2.962363    0.420455    00:05                                         
879       0.001415    2.928805    0.409091    00:05                                         
880       0.001280    2.906580    0.409091    00:05                                         
881       0.001169    2.916177    0.420455    00:05                                         
882       0.001058    2.849239    0.409091    00:05                                         
883       0.000981    2.888118    0.420455    00:05                                         
884       0.000917    2.868283    0.420455    00:05                                         
885       0.001761    2.861315    0.409091    00:05                                         
886       0.001609    2.847711    0.420455    00:05                                         
887       0.001458    2.867877    0.431818    00:05                                         
888       0.001319    2.866282    0.431818    00:05                                         
889       0.001195    2.891736    0.443182    00:05                                         
890       0.001086    2.932476    0.443182    00:05                                         
891       0.000989    2.896838    0.443182    00:05                                         
892       0.000897    2.898115    0.443182    00:05                                         
893       0.000871    2.913974    0.443182    00:05                                         
894       0.000790    2.885302    0.454545    00:05                                         
895       0.000850    2.905058    0.431818    00:05                                         
896       0.000769    2.914869    0.443182    00:05                                         
897       0.000697    2.913813    0.443182    00:05                                         
898       0.000631    2.948132    0.443182    00:05                                         
899       0.000619    3.003676    0.443182    00:05                                         
900       0.000561    2.981699    0.443182    00:05                                         
901       0.000511    2.966934    0.443182    00:05                                         
902       0.000546    2.987416    0.443182    00:05                                         
903       0.000500    2.965954    0.443182    00:05                                         
904       0.000453    2.911788    0.454545    00:05                                         
905       0.000424    2.867430    0.454545    00:05                                         
906       0.000401    2.853931    0.420455    00:05                                         
907       0.000368    2.875075    0.443182    00:05                                         
908       0.000710    2.961012    0.443182    00:05                                         
909       0.000745    2.983698    0.443182    00:05                                         
910       0.000691    2.966914    0.443182    00:05                                         
911       0.000644    2.958688    0.443182    00:05                                         
912       0.000587    2.935779    0.443182    00:05                                         
913       0.000533    2.960892    0.443182    00:05                                         
914       0.000488    2.976414    0.443182    00:05                                         
915       0.000484    2.935394    0.443182    00:05                                         
916       0.000440    2.917463    0.443182    00:05                                         
917       0.000435    2.968735    0.443182    00:05                                         
918       0.000685    2.952827    0.443182    00:05                                         
919       0.000621    2.956753    0.443182    00:05                                         
920       0.000575    2.984112    0.443182    00:05                                         
921       0.000521    2.972300    0.443182    00:05                                         
922       0.000517    2.990956    0.443182    00:05                                         
923       0.000468    3.008417    0.443182    00:05                                         
924       0.000426    2.962794    0.443182    00:05                                         
925       0.000388    2.925009    0.443182    00:05                                         
926       0.000352    2.902811    0.443182    00:05                                         
927       0.000326    2.953773    0.443182    00:05                                         
928       0.000349    3.003238    0.443182    00:05                                         
929       0.000319    2.994419    0.443182    00:05                                         
930       0.000290    2.975088    0.443182    00:05                                         
931       0.000269    2.957119    0.443182    00:05                                         
932       0.000248    2.995866    0.443182    00:05                                         
933       0.000229    2.969146    0.443182    00:05                                         
934       0.000221    3.006302    0.443182    00:05                                         
935       0.000238    2.993716    0.443182    00:05                                         
936       0.000217    2.956415    0.443182    00:05                                         
937       0.000205    2.951938    0.443182    00:05                                         
938       0.000206    3.005779    0.443182    00:05                                         
939       0.000208    2.950576    0.443182    00:05                                         
940       0.000190    2.958307    0.443182    00:05                                         
941       0.000247    3.011363    0.443182    00:05                                         
942       0.000224    3.001143    0.443182    00:05                                         
943       0.000270    2.990635    0.443182    00:05                                         
944       0.000249    2.957606    0.443182    00:05                                         
945       0.000236    3.015103    0.443182    00:05                                         
946       0.000216    2.990900    0.443182    00:05                                         
947       0.000212    3.005816    0.443182    00:05                                         
948       0.000197    2.985311    0.443182    00:05                                         
949       0.000180    3.052993    0.443182    00:05                                         
950       0.000165    3.041690    0.443182    00:05                                         
951       0.000150    3.034319    0.443182    00:05                                         
952       0.000138    3.003494    0.443182    00:05                                         
953       0.000126    3.018953    0.443182    00:05                                         
954       0.000122    3.022010    0.443182    00:05                                         
955       0.000740    3.014006    0.443182    00:05                                         
956       0.000674    3.050002    0.443182    00:05                                         
957       0.000615    3.047867    0.443182    00:05                                         
958       0.000713    3.043805    0.443182    00:05                                         
959       0.000646    2.972916    0.443182    00:05                                         
960       0.000599    3.009264    0.443182    00:05                                         
961       0.000557    3.034162    0.443182    00:05                                         
962       0.000527    3.062512    0.443182    00:05                                         
963       0.000483    3.042900    0.443182    00:05                                         
964       0.000456    3.020257    0.443182    00:05                                         
965       0.000416    3.007033    0.443182    00:05                                         
966       0.000379    3.073590    0.443182    00:05                                         
967       0.000346    3.058058    0.443182    00:05                                         
968       0.000322    3.010697    0.443182    00:05                                         
969       0.000294    3.028519    0.443182    00:05                                         
970       0.000269    3.013503    0.443182    00:05                                         
971       0.000269    3.005970    0.443182    00:05                                         
972       0.001048    3.013721    0.443182    00:05                                         
973       0.000948    3.056825    0.443182    00:05                                         
974       0.000875    3.020892    0.443182    00:05                                         
975       0.001010    2.991155    0.431818    00:05                                         
976       0.001040    3.033331    0.443182    00:05                                         
977       0.000958    3.034975    0.443182    00:05                                         
978       0.000877    3.034653    0.443182    00:05                                         
979       0.000875    3.018866    0.443182    00:05                                         
980       0.000955    2.979009    0.431818    00:05                                         
981       0.003002    3.021237    0.443182    00:05                                         
982       0.002782    3.020347    0.443182    00:05                                         
983       0.002517    3.012064    0.443182    00:05                                         
984       0.002280    2.988290    0.443182    00:05                                         
985       0.002121    3.040215    0.443182    00:05                                         
986       0.002032    3.045781    0.454545    00:05                                         
987       0.002415    2.998706    0.443182    00:05                                         
988       0.002341    3.032517    0.443182    00:05                                         
989       0.002117    3.033550    0.443182    00:05                                         
990       0.001919    3.014632    0.443182    00:05                                         
991       0.001740    2.998037    0.443182    00:05                                         
992       0.001786    3.045023    0.443182    00:05                                         
993       0.001630    3.029364    0.443182    00:05                                         
994       0.001476    2.990447    0.443182    00:05                                         
995       0.001337    3.000622    0.454545    00:05                                         
996       0.001209    2.968127    0.454545    00:05                                         
997       0.001258    3.004755    0.443182    00:05                                         
998       0.001139    3.015170    0.443182    00:05                                         
999       0.001035    2.969244    0.431818    00:05

