fastai version : 2.7.12
PyTorch version: 1.12.1
Number of GPUs : 1
Device         : cuda

Dataset sizes: "train, val"--> [346, 88] 


- - - - -
Training for 1000 epochs:
- - - - -

epoch     train_loss  valid_loss  error_rate  time    
200       0.204356    1.521892    0.409091    00:05                                         
201       0.199351    1.384320    0.443182    00:05                                         
202       0.200207    1.465026    0.431818    00:05                                         
203       0.199450    1.675129    0.443182    00:05                                         
204       0.198103    1.730611    0.409091    00:05                                         
205       0.198659    1.689282    0.465909    00:05                                         
206       0.199403    1.605107    0.477273    00:05                                         
207       0.197172    1.743283    0.488636    00:05                                         
208       0.191300    1.605234    0.465909    00:05                                         
209       0.193118    1.653914    0.477273    00:05                                         
210       0.190036    1.526669    0.465909    00:05                                         
211       0.194817    1.679848    0.409091    00:05                                         
212       0.193032    2.203326    0.443182    00:05                                         
213       0.190489    1.861241    0.443182    00:05                                         
214       0.189201    1.989547    0.443182    00:05                                         
215       0.189142    1.657559    0.443182    00:05                                         
216       0.189427    1.235105    0.375000    00:05                                         
217       0.189922    1.558371    0.454545    00:05                                         
218       0.186005    1.365635    0.465909    00:05                                         
219       0.184273    1.377419    0.443182    00:05                                         
220       0.182811    1.359752    0.375000    00:05                                         
221       0.184850    1.529519    0.397727    00:05                                         
222       0.175978    1.573236    0.443182    00:05                                         
223       0.180908    1.839144    0.431818    00:05                                         
224       0.180047    1.676566    0.420455    00:05                                         
225       0.173860    1.505085    0.443182    00:05                                         
226       0.169575    1.176247    0.329545    00:05                                         
227       0.163977    1.458029    0.375000    00:05                                         
228       0.169934    1.238261    0.386364    00:05                                         
229       0.167233    1.387415    0.397727    00:05                                         
230       0.168561    1.520997    0.386364    00:05                                         
231       0.165259    1.742255    0.431818    00:05                                         
232       0.165351    2.250014    0.420455    00:05                                         
233       0.175093    2.101946    0.477273    00:05                                         
234       0.177727    1.348396    0.454545    00:05                                         
235       0.178288    1.414440    0.329545    00:05                                         
236       0.184499    1.738757    0.431818    00:05                                         
237       0.185970    1.504367    0.420455    00:05                                         
238       0.185633    1.247376    0.386364    00:05                                         
239       0.178191    1.436348    0.420455    00:05                                         
240       0.173109    1.667574    0.409091    00:05                                         
241       0.169386    1.408931    0.386364    00:05                                         
242       0.161311    1.345852    0.375000    00:05                                         
243       0.162289    1.605977    0.397727    00:05                                         
244       0.156884    1.753903    0.443182    00:05                                         
245       0.156779    1.604348    0.397727    00:05                                         
246       0.155404    1.641189    0.420455    00:05                                         
247       0.148691    1.378534    0.409091    00:05                                         
248       0.148773    1.227176    0.375000    00:05                                         
249       0.146371    1.448851    0.420455    00:05                                         
250       0.145971    1.391290    0.431818    00:05                                         
251       0.141191    1.398705    0.363636    00:05                                         
252       0.139227    1.613610    0.431818    00:05                                         
253       0.138973    1.613192    0.465909    00:05                                         
254       0.141129    1.486889    0.409091    00:05                                         
255       0.138148    1.456933    0.420455    00:05                                         
256       0.138330    1.394241    0.420455    00:05                                         
257       0.138330    1.370741    0.375000    00:05                                         
258       0.139256    1.382347    0.397727    00:05                                         
259       0.141482    1.326124    0.409091    00:05                                         
260       0.141062    1.543827    0.375000    00:05                                         
261       0.136134    1.476223    0.443182    00:05                                         
262       0.132544    1.630714    0.420455    00:05                                         
263       0.141026    1.468391    0.397727    00:05                                         
264       0.137899    1.573274    0.409091    00:05                                         
265       0.139301    1.455334    0.363636    00:05                                         
266       0.139159    1.507214    0.420455    00:05                                         
267       0.141221    1.440691    0.409091    00:05                                         
268       0.140842    1.546573    0.443182    00:05                                         
269       0.138415    1.595374    0.420455    00:05                                         
270       0.135888    1.418691    0.500000    00:05                                         
271       0.140509    1.433271    0.420455    00:05                                         
272       0.138960    1.531285    0.465909    00:05                                         
273       0.135000    1.389976    0.431818    00:05                                         
274       0.136526    1.447157    0.397727    00:05                                         
275       0.136509    1.333804    0.443182    00:05                                         
276       0.135594    1.173469    0.329545    00:05                                         
277       0.129446    1.343907    0.375000    00:05                                         
278       0.132491    1.264813    0.409091    00:05                                         
279       0.130005    1.457878    0.375000    00:05                                         
280       0.124866    1.270367    0.431818    00:05                                         
281       0.124932    1.449587    0.443182    00:05                                         
282       0.121703    1.477733    0.420455    00:05                                         
283       0.123390    1.546293    0.454545    00:05                                         
284       0.123531    1.447422    0.443182    00:05                                         
285       0.117992    1.881559    0.443182    00:05                                         
286       0.114698    1.519884    0.420455    00:05                                         
287       0.117640    1.432140    0.420455    00:05                                         
288       0.119081    1.761623    0.454545    00:05                                         
289       0.121823    1.540392    0.420455    00:05                                         
290       0.127512    1.318579    0.386364    00:05                                         
291       0.125563    1.340117    0.397727    00:05                                         
292       0.129045    1.274969    0.420455    00:05                                         
293       0.126773    1.330711    0.431818    00:05                                         
294       0.124423    1.354333    0.454545    00:05                                         
295       0.123262    1.416776    0.465909    00:05                                         
296       0.119004    1.536723    0.465909    00:05                                         
297       0.113462    1.615777    0.431818    00:05                                         
298       0.115268    1.409662    0.454545    00:05                                         
299       0.114792    1.696063    0.409091    00:05                                         
300       0.116713    1.482911    0.443182    00:05                                         
301       0.115430    1.561888    0.465909    00:05                                         
302       0.112038    1.709644    0.500000    00:05                                         
303       0.112943    1.658609    0.431818    00:05                                         
304       0.112229    1.880459    0.465909    00:05                                         
305       0.111405    1.741220    0.488636    00:05                                         
306       0.111846    1.688834    0.443182    00:05                                         
307       0.114889    1.670087    0.386364    00:05                                         
308       0.114499    1.576475    0.375000    00:05                                         
309       0.116346    1.710645    0.409091    00:05                                         
310       0.115955    1.642887    0.443182    00:05                                         
311       0.111866    1.492174    0.431818    00:05                                         
312       0.111236    1.670482    0.420455    00:05                                         
313       0.109463    1.946071    0.397727    00:05                                         
314       0.111045    1.588054    0.443182    00:05                                         
315       0.110778    1.495313    0.454545    00:05                                         
316       0.109105    1.673500    0.454545    00:05                                         
317       0.109069    1.696359    0.431818    00:05                                         
318       0.106996    1.716642    0.477273    00:05                                         
319       0.101178    1.901554    0.443182    00:05                                         
320       0.101446    1.753851    0.397727    00:05                                         
321       0.105469    2.066462    0.443182    00:05                                         
322       0.106262    2.016021    0.431818    00:05                                         
323       0.107625    1.765504    0.397727    00:05                                         
324       0.104358    1.765233    0.443182    00:05                                         
325       0.105737    1.435804    0.386364    00:05                                         
326       0.104866    1.351110    0.329545    00:05                                         
327       0.102596    1.521785    0.431818    00:05                                         
328       0.103633    2.081370    0.465909    00:05                                         
329       0.103469    1.591627    0.420455    00:05                                         
330       0.102819    1.404954    0.409091    00:05                                         
331       0.101291    1.846822    0.420455    00:05                                         
332       0.100483    1.932433    0.409091    00:05                                         
333       0.101113    1.404802    0.409091    00:05                                         
334       0.100443    1.548527    0.386364    00:05                                         
335       0.099319    1.539096    0.352273    00:05                                         
336       0.098914    1.352004    0.375000    00:05                                         
337       0.097210    1.556707    0.431818    00:05                                         
338       0.094002    1.704100    0.386364    00:05                                         
339       0.094100    2.057253    0.431818    00:05                                         
340       0.091881    1.670645    0.420455    00:05                                         
341       0.090412    1.462720    0.431818    00:05                                         
342       0.090275    1.697031    0.431818    00:05                                         
343       0.093175    1.864260    0.431818    00:05                                         
344       0.089401    1.593721    0.397727    00:05                                         
345       0.090421    1.545607    0.375000    00:05                                         
346       0.091159    1.714727    0.465909    00:05                                         
347       0.092167    1.811508    0.431818    00:05                                         
348       0.094481    1.404993    0.375000    00:05                                         
349       0.090960    1.397212    0.306818    00:05                                         
350       0.090324    1.535907    0.375000    00:05                                         
351       0.092845    1.404201    0.363636    00:05                                         
352       0.092806    1.465742    0.363636    00:05                                         
353       0.089816    1.359767    0.329545    00:05                                         
354       0.086747    1.481969    0.363636    00:05                                         
355       0.085495    1.725817    0.375000    00:05                                         
356       0.092062    1.748567    0.375000    00:05                                         
357       0.088913    2.082241    0.386364    00:05                                         
358       0.087953    1.906497    0.363636    00:05                                         
359       0.093860    1.526026    0.352273    00:05                                         
360       0.097966    1.754177    0.431818    00:05                                         
361       0.093637    1.765964    0.454545    00:05                                         
362       0.091584    1.771235    0.465909    00:05                                         
363       0.088050    1.463087    0.397727    00:05                                         
364       0.089411    1.295234    0.386364    00:05                                         
365       0.086690    1.335042    0.352273    00:05                                         
366       0.086512    1.720977    0.363636    00:05                                         
367       0.086334    1.585062    0.375000    00:05                                         
368       0.087323    1.540104    0.386364    00:05                                         
369       0.087036    1.741556    0.420455    00:05                                         
370       0.086196    1.608949    0.340909    00:05                                         
371       0.084372    1.669575    0.329545    00:05                                         
372       0.083934    1.718169    0.375000    00:05                                         
373       0.080691    1.711764    0.375000    00:05                                         
374       0.081904    1.590076    0.352273    00:05                                         
375       0.077286    1.681532    0.352273    00:05                                         
376       0.076221    1.496099    0.375000    00:05                                         
377       0.073580    1.781614    0.431818    00:05                                         
378       0.072077    1.654018    0.431818    00:05                                         
379       0.073017    1.496621    0.363636    00:05                                         
380       0.077257    1.844798    0.454545    00:05                                         
381       0.075966    1.901456    0.454545    00:05                                         
382       0.079907    1.511599    0.397727    00:05                                         
383       0.079241    1.580590    0.363636    00:05                                         
